,l_count,latitude,longitude,minstay,price,property_type,rating,room_type,neighbourhood,Availability,Total_rcounts,Occupancy_rate,Income_month
4166625,1.0,41.394586,2.171458,2.0,35.0,Apartment,4.5,Private room,la Dreta de l'Eixample,96.99,5.0,17.3076923077,14.5833333333
4176993,1.0,41.389314,2.184137,1.0,40.0,Apartment,4.5,Private room,"Sant Pere, Santa Caterina i la Ribera",99.18,14.0,12.0,23.3333333333
417814,0.0,41.407811,2.175207,1.0,26.0,Apartment,4.5,Private room,la Sagrada Famlia,82.47,2.0,100.0,2.16666666667
4208408,1.0,41.411882,2.161354,4.0,20.0,Apartment,4.0,Private room,el Camp d'en Grassot i Grcia Nova,99.73,17.0,60.989010989,56.6666666667
4208435,3.0,41.404078,2.211388,3.0,120.0,Apartment,4.5,Entire home/apt,Diagonal Mar i el Front Martim del Poblenou,98.9,20.0,14.1532951289,300.0
4216358,1.0,41.37358,2.164932,2.0,75.0,Apartment,4.5,Entire home/apt,el Poble Sec,77.53,42.0,37.4055944056,262.5
4221226,0.0,41.412755,2.149079,1.0,35.0,Apartment,4.5,Private room,Vallcarca i els Penitents,99.73,48.0,23.7623762376,70.0
4230029,0.0,41.389474,2.177944,1.0,50.0,Apartment,4.5,Private room,"Sant Pere, Santa Caterina i la Ribera",18.08,16.0,18.8811188811,33.3333333333
4237197,2.0,41.384356,2.179929,2.0,30.0,Apartment,5.0,Private room,"Sant Pere, Santa Caterina i la Ribera",31.78,31.5,100.0,78.75
4245472,1.0,41.386414,2.176107,3.0,175.0,Apartment,5.0,Entire home/apt,"Sant Pere, Santa Caterina i la Ribera",48.77,10.0,14.9584487535,218.75
4245820,0.0,41.375445,2.154168,3.0,88.0,Apartment,4.5,Entire home/apt,Sant Antoni,93.15,2.0,18.1179775281,22.0
4254928,0.0,41.377254,2.176758,3.0,70.0,Apartment,4.5,Private room,el Barri Gtic,33.97,7.0,18.0194805195,61.25
425639,1.0,41.40725,2.14678,5.0,320.0,House,4.5,Entire home/apt,el Putxet i el Farr,97.53,5.5,25.4545454545,366.666666667
4258028,1.0,41.41531,2.165004,1.0,260.0,Apartment,3.0,Entire home/apt,Can Bar,99.73,5.0,13.8157894737,54.1666666667
4261921,1.0,41.417118,2.179982,4.0,16.0,Apartment,4.5,Private room,el Guinard,99.18,9.0,30.0,24.0
4274290,0.0,41.417092,2.189461,1.0,60.0,Apartment,4.5,Entire home/apt,Navas,41.37,5.0,15.4891304348,12.5
4274545,0.0,41.402501,2.152505,2.0,75.0,Apartment,4.0,Entire home/apt,la Vila de Grcia,83.29,8.0,20.0787401575,50.0
4274669,1.0,41.359463,2.142046,2.0,70.0,Apartment,4.0,Entire home/apt,la Marina de Port,94.25,8.0,24.0418118467,46.6666666667
4287609,0.0,41.378981,2.167729,2.0,39.0,Apartment,4.5,Entire home/apt,el Raval,88.22,41.5,11.9791666667,134.875
4292877,10.0,41.376848,2.151549,2.0,81.0,Apartment,4.0,Entire home/apt,Sant Antoni,93.15,23.5,29.2372881356,158.625
430245,1.0,41.374293,2.169987,2.0,120.0,Loft,4.5,Entire home/apt,el Poble Sec,56.16,21.17,15.4867256637,211.7
4303086,1.0,41.400929,2.173344,3.0,50.0,Apartment,4.5,Entire home/apt,la Sagrada Famlia,67.4,41.0,11.9505494505,256.25
4338525,0.0,41.377154,2.153928,1.0,42.0,Apartment,4.0,Private room,Sant Antoni,66.85,64.5,25.3597122302,112.875
4339658,0.0,41.371896,2.160124,3.0,120.0,Apartment,4.5,Entire home/apt,el Poble Sec,95.62,40.5,14.2061281337,607.5
4346136,0.0,41.388048,2.158775,3.0,200.0,Apartment,4.5,Entire home/apt,l'Antiga Esquerra de l'Eixample,82.74,9.0,45.2830188679,225.0
4350639,1.0,41.379597,2.119342,2.0,46.0,Apartment,5.0,Private room,la Maternitat i Sant Ramon,99.73,4.0,20.0,15.3333333333
4353075,0.0,41.395757,2.144712,3.0,65.0,Apartment,4.0,Entire home/apt,Sant Gervasi - Galvany,92.88,17.0,27.0833333333,138.125
4356800,2.0,41.423019,2.179279,1.0,32.0,Apartment,4.5,Private room,el Congrs i els Indians,99.73,4.0,100.0,5.33333333333
4356840,1.0,41.379165,2.17945,2.0,111.0,House,4.5,Entire home/apt,el Barri Gtic,96.99,21.0,15.9010600707,194.25
4361884,1.0,41.413251,2.137722,1.0,60.0,Bed & Breakfast,4.0,Private room,Sant Gervasi - la Bonanova,99.73,1.0,16.3987138264,2.5
43668,1.0,41.381495,2.161834,2.0,32.0,Apartment,4.5,Private room,Sant Antoni,99.73,26.0,25.8214285714,69.3333333333
4377798,1.0,41.398875,2.176186,2.0,69.0,Apartment,5.0,Entire home/apt,el Fort Pienc,98.08,56.5,19.1693290735,324.875
4380982,0.0,41.394371,2.176289,3.0,199.0,Apartment,4.5,Entire home/apt,el Fort Pienc,97.53,27.0,14.5947204969,671.625
438102,0.0,41.397758,2.181735,3.0,38.0,Apartment,5.0,Private room,el Fort Pienc,99.73,21.92,44.6428571429,104.12
4383632,1.0,41.411243,2.175079,3.0,90.0,Apartment,5.0,Entire home/apt,la Sagrada Famlia,75.62,8.0,45.0,90.0
439057,1.0,41.399986,2.159383,2.0,120.0,Apartment,4.5,Entire home/apt,la Vila de Grcia,94.52,29.84,11.9036312849,298.4
4392320,0.0,41.392601,2.130361,1.0,79.0,Apartment,4.5,Entire home/apt,les Tres Torres,50.68,12.0,29.3046357616,39.5
4398142,1.0,41.395205,2.192255,3.0,46.0,Apartment,4.0,Entire home/apt,el Parc i la Llacuna del Poblenou,65.75,20.0,13.8083623693,115.0
4399120,0.0,41.413921,2.146232,1.0,60.0,Apartment,3.5,Entire home/apt,Vallcarca i els Penitents,99.73,12.0,76.6666666667,30.0
4400736,0.0,41.39781,2.15805,3.0,199.0,Apartment,4.5,Entire home/apt,la Vila de Grcia,96.16,2.0,17.4715909091,49.75
4405983,0.0,41.37352,2.158561,2.0,75.0,Apartment,4.0,Entire home/apt,el Poble Sec,93.15,17.0,17.6470588235,106.25
440619,3.0,41.412525,2.170774,3.0,20.0,Apartment,4.5,Private room,el Baix Guinard,91.78,14.16,50.0,35.4
441463,1.0,41.401447,2.146452,4.0,34.0,Apartment,5.0,Private room,Sant Gervasi - Galvany,98.9,5.33,14.5631067961,30.2033333333
4422386,3.0,41.396283,2.205253,1.0,130.0,Apartment,4.5,Entire home/apt,el Poblenou,75.34,28.0,25.3125,151.666666667
4434046,0.0,41.38302,2.158072,3.0,89.0,Apartment,5.0,Entire home/apt,l'Antiga Esquerra de l'Eixample,63.56,65.0,94.0677966102,723.125
4439153,1.0,41.376712,2.142624,2.0,82.0,Apartment,4.5,Private room,Hostafrancs,24.38,9.0,22.131147541,61.5
4441916,1.0,41.381902,2.152075,3.0,160.0,Apartment,5.0,Entire home/apt,la Nova Esquerra de l'Eixample,85.21,34.0,12.8318584071,680.0
4444415,0.0,41.385247,2.169439,2.0,150.0,Apartment,4.5,Entire home/apt,el Raval,83.84,44.5,14.2433234421,556.25
4447228,0.0,41.382747,2.15776,2.0,31.0,Apartment,0.0,Private room,la Nova Esquerra de l'Eixample,99.73,1.0,16.7168674699,2.58333333333
4456634,0.0,41.404483,2.176033,3.0,30.0,Apartment,4.5,Private room,la Sagrada Famlia,75.34,24.5,100.0,91.875
4460998,0.0,41.372026,2.132039,2.0,21.0,House,4.5,Private room,Sants,99.73,9.0,17.1309192201,15.75
4461852,1.0,41.413287,2.217707,2.0,25.0,Apartment,4.5,Private room,el Bess i el Maresme,64.11,13.0,42.5,27.0833333333
4466772,1.0,41.417085,2.170803,1.0,60.0,Apartment,4.5,Private room,el Guinard,99.18,3.0,18.7705167173,7.5
446736,0.0,41.383419,2.183514,1.0,80.0,Loft,4.5,Entire home/apt,"Sant Pere, Santa Caterina i la Ribera",90.96,40.33,19.1326530612,134.433333333
446751,1.0,41.405646,2.171347,2.0,29.0,Apartment,5.0,Private room,la Sagrada Famlia,99.73,9.67,19.7639664804,23.3691666667
4469054,0.0,41.373722,2.131991,2.0,25.0,Apartment,5.0,Private room,Sants,99.73,5.0,15.9010600707,10.4166666667
447175,1.0,41.40028,2.122773,2.0,90.0,Apartment,5.0,Entire home/apt,Sarri,51.78,6.0,19.7614678899,45.0
4478098,0.0,41.404411,2.172549,1.0,25.0,Bed & Breakfast,4.0,Private room,la Sagrada Famlia,94.79,66.0,23.2142857143,68.75
4492554,1.0,41.380932,2.173497,1.0,45.0,Apartment,5.0,Private room,el Raval,99.45,3.0,20.0140186916,5.625
4510598,1.0,41.380076,2.13259,2.0,117.0,Apartment,5.0,Entire home/apt,Sants,88.22,30.0,19.5238095238,292.5
4515421,2.0,41.382658,2.182929,2.0,47.0,Apartment,5.0,Private room,"Sant Pere, Santa Caterina i la Ribera",24.93,24.0,16.6666666667,94.0
4517034,0.0,41.398337,2.194013,3.0,45.0,Apartment,4.5,Entire home/apt,el Parc i la Llacuna del Poblenou,90.41,2.0,23.0769230769,11.25
4523663,0.0,41.387201,2.169257,3.0,120.0,Apartment,3.5,Entire home/apt,la Dreta de l'Eixample,64.66,5.0,19.731741573,75.0
4539074,0.0,41.389616,2.177101,2.0,35.0,Bed & Breakfast,4.5,Private room,"Sant Pere, Santa Caterina i la Ribera",86.3,34.0,12.9504504505,99.1666666667
4543168,1.0,41.390384,2.195136,2.0,125.0,Apartment,5.0,Entire home/apt,la Vila Olmpica del Poblenou,81.37,31.0,23.6013986014,322.916666667
4543778,1.0,41.400701,2.171507,2.0,39.0,Apartment,5.0,Private room,la Dreta de l'Eixample,99.73,3.0,17.5,9.75
4551448,1.0,41.398034,2.158077,4.0,90.0,Apartment,5.0,Entire home/apt,la Vila de Grcia,89.32,14.0,12.0481927711,210.0
4555198,3.0,41.382797,2.150053,6.0,39.0,Apartment,4.5,Entire home/apt,la Nova Esquerra de l'Eixample,0.55,35.0,49.4117647059,341.25
4556678,0.0,41.378756,2.174521,2.0,65.0,Apartment,4.0,Private room,el Raval,46.03,39.0,17.0588235294,211.25
4569338,1.0,41.400432,2.207302,1.0,85.0,Apartment,4.5,Entire home/apt,Diagonal Mar i el Front Martim del Poblenou,89.32,50.0,23.3840304183,177.083333333
4569952,1.0,41.393018,2.182556,3.0,60.0,Apartment,4.5,Entire home/apt,el Fort Pienc,95.34,13.0,13.8268156425,97.5
4572964,1.0,41.380809,2.191888,2.0,25.0,Apartment,4.0,Entire home/apt,la Barceloneta,13.42,26.0,15.7024793388,54.1666666667
4594001,0.0,41.387962,2.174194,1.0,25.0,Apartment,4.0,Private room,"Sant Pere, Santa Caterina i la Ribera",91.78,35.0,34.5283018868,36.4583333333
4594109,1.0,41.409643,2.147454,1.0,19.0,Apartment,4.5,Private room,Vallcarca i els Penitents,24.38,8.0,14.4886363636,6.33333333333
4594500,3.0,41.38617,2.173818,1.0,25.0,Apartment,4.5,Private room,el Barri Gtic,88.77,36.5,75.0,38.0208333333
4595266,3.0,41.400977,2.180635,5.0,74.0,Apartment,4.0,Entire home/apt,el Fort Pienc,97.53,1.0,15.756302521,15.4166666667
4599321,1.0,41.383591,2.161201,1.0,120.0,Apartment,4.0,Entire home/apt,Sant Antoni,98.63,22.0,15.2142857143,110.0
4601131,1.0,41.379911,2.15069,1.0,33.0,Apartment,4.5,Private room,la Nova Esquerra de l'Eixample,99.73,17.0,13.2933884298,23.375
4602919,1.0,41.415904,2.216241,2.0,29.0,Other,4.5,Private room,el Bess i el Maresme,22.74,18.5,15.3739612188,44.7083333333
4608544,2.0,41.383009,2.166769,1.0,35.0,Apartment,5.0,Private room,el Raval,92.6,46.0,12.1621621622,67.0833333333
4614723,1.0,41.372975,2.16133,2.0,62.0,Apartment,4.5,Entire home/apt,el Poble Sec,81.1,18.0,34.900990099,93.0
4622195,0.0,41.393266,2.193624,3.0,30.0,Apartment,4.0,Private room,la Vila Olmpica del Poblenou,85.21,48.0,100.0,180.0
4622643,1.0,41.391882,2.177626,1.0,29.0,Apartment,4.5,Private room,la Dreta de l'Eixample,89.32,23.0,100.0,27.7916666667
4627001,0.0,41.372471,2.164989,2.0,46.0,Apartment,4.5,Entire home/apt,el Poble Sec,96.44,10.0,13.5193133047,38.3333333333
4627247,0.0,41.37146,2.165421,2.0,46.0,Apartment,4.0,Entire home/apt,el Poble Sec,93.15,11.0,20.1277955272,42.1666666667
4627938,1.0,41.391617,2.162516,1.0,49.0,Bed & Breakfast,5.0,Shared room,la Dreta de l'Eixample,99.45,4.0,18.5205882353,8.16666666667
4634267,1.0,41.379321,2.15995,1.0,39.0,Apartment,5.0,Private room,Sant Antoni,49.32,4.0,24.1935483871,6.5
4638602,2.0,41.402049,2.145165,4.0,90.0,Apartment,4.5,Entire home/apt,Sant Gervasi - Galvany,4.38,2.0,11.9505494505,30.0
4639644,0.0,41.385165,2.177815,2.0,45.0,Apartment,4.5,Private room,"Sant Pere, Santa Caterina i la Ribera",98.36,56.0,15.4078549849,210.0
4658329,3.0,41.419037,2.184351,1.0,27.0,Apartment,4.5,Private room,Navas,93.7,9.0,12.3966942149,10.125
4661131,1.0,41.39995,2.177919,2.0,40.0,Apartment,5.0,Private room,el Fort Pienc,98.08,39.0,26.3888888889,130.0
4665087,0.0,41.414798,2.176912,2.0,360.0,House,4.5,Entire home/apt,el Guinard,84.66,4.0,16.0714285714,120.0
4669058,1.0,41.416324,2.182983,2.0,100.0,Apartment,0.0,Entire home/apt,el Camp de l'Arpa del Clot,55.89,1.0,39.7931937173,8.33333333333
4684765,0.0,41.388764,2.177675,3.0,70.0,Apartment,4.5,Entire home/apt,"Sant Pere, Santa Caterina i la Ribera",98.63,1.0,12.7413793103,8.75
4691397,8.0,41.395532,2.177772,2.0,30.0,Bed & Breakfast,4.5,Private room,el Fort Pienc,12.88,41.0,71.3767605634,102.5
4708648,1.0,41.374551,2.141078,3.0,80.0,Apartment,4.5,Entire home/apt,Hostafrancs,95.89,16.0,17.2058823529,160.0
4712154,1.0,41.421301,2.17795,3.0,80.0,Apartment,4.0,Entire home/apt,el Guinard,87.67,29.0,28.9156626506,290.0
4712168,0.0,41.399763,2.205927,3.0,141.0,Apartment,3.5,Entire home/apt,el Poblenou,92.6,3.0,12.5698324022,52.875
4714509,1.0,41.382543,2.167893,2.0,70.0,Loft,5.0,Private room,el Raval,24.66,13.0,46.1730769231,75.8333333333
4724865,1.0,41.374478,2.162301,3.0,33.0,Apartment,4.5,Private room,el Poble Sec,91.78,2.0,12.676056338,8.25
4728632,0.0,41.395056,2.176633,2.0,30.0,Apartment,4.5,Private room,el Fort Pienc,14.25,29.0,34.9315068493,72.5
4728758,0.0,41.396867,2.176463,2.0,20.0,Bed & Breakfast,4.0,Private room,la Dreta de l'Eixample,17.26,19.0,19.6261682243,31.6666666667
4732989,1.0,41.379424,2.189903,2.0,24.0,Apartment,5.0,Private room,la Barceloneta,99.73,17.0,15.0,34.0
473395,0.0,41.399795,2.151769,3.0,150.0,Apartment,4.5,Entire home/apt,Sant Gervasi - Galvany,97.53,14.0,12.6262626263,262.5
4737114,0.0,41.378476,2.151267,2.0,39.0,Bed & Breakfast,5.0,Private room,la Nova Esquerra de l'Eixample,99.18,1.0,18.1930693069,3.25
4739052,3.0,41.377999,2.174726,1.0,30.0,Apartment,4.0,Private room,el Raval,99.73,42.0,53.3333333333,52.5
4741129,1.0,41.394661,2.191837,1.0,45.0,Apartment,4.5,Private room,el Parc i la Llacuna del Poblenou,99.73,3.0,76.0563380282,5.625
4743831,15.0,41.406814,2.197299,3.0,83.0,Apartment,4.0,Entire home/apt,Provenals del Poblenou,99.45,4.0,14.6884272997,41.5
474424,1.0,41.389945,2.181045,2.0,90.0,Apartment,4.0,Entire home/apt,"Sant Pere, Santa Caterina i la Ribera",88.77,25.92,42.1428571429,194.4
4751702,0.0,41.390815,2.173784,3.0,65.0,Apartment,4.0,Entire home/apt,la Dreta de l'Eixample,76.71,4.0,18.8340807175,32.5
4764944,1.0,41.405724,2.198276,4.0,71.0,Apartment,4.5,Entire home/apt,el Poblenou,46.03,20.0,44.2252747253,236.666666667
4766473,1.0,41.442855,2.174642,4.0,45.0,Apartment,3.5,Entire home/apt,Verdun,98.63,7.0,21.4953271028,52.5
4770220,0.0,41.387708,2.176237,1.0,50.0,Apartment,4.5,Private room,"Sant Pere, Santa Caterina i la Ribera",24.93,37.0,14.4230769231,77.0833333333
478710,0.0,41.378669,2.176238,2.0,65.0,Bed & Breakfast,4.5,Private room,el Barri Gtic,39.18,35.66,14.9584487535,193.158333333
4795262,0.0,41.38131,2.16297,1.0,25.0,Apartment,4.5,Private room,Sant Antoni,83.01,48.0,15.9926470588,50.0
4797590,1.0,41.3983,2.179227,6.0,150.0,Apartment,4.0,Entire home/apt,el Fort Pienc,93.97,3.0,13.1868131868,112.5
4800713,0.0,41.382526,2.172077,3.0,35.0,Apartment,4.5,Private room,el Raval,99.45,6.0,12.0343839542,26.25
4806547,2.0,41.406659,2.132342,2.0,50.0,Apartment,5.0,Private room,Sant Gervasi - la Bonanova,97.53,14.0,21.0164835165,58.3333333333
4808681,1.0,41.380151,2.161242,3.0,84.0,Apartment,5.0,Entire home/apt,Sant Antoni,0.0,4.0,18.0,42.0
4816074,3.0,41.400696,2.162275,2.0,27.0,Apartment,4.5,Private room,la Vila de Grcia,98.9,36.0,16.5254237288,81.0
4816494,2.0,41.372454,2.155273,2.0,55.0,Apartment,4.5,Entire home/apt,el Poble Sec,82.19,13.0,52.0408163265,59.5833333333
4828646,0.0,41.373651,2.164836,2.0,55.0,Apartment,4.5,Entire home/apt,el Poble Sec,78.63,46.0,17.4193548387,210.833333333
4829961,0.0,41.399148,2.154354,2.0,17.0,Apartment,5.0,Private room,la Vila de Grcia,61.37,4.0,13.7223974763,5.66666666667
4831372,2.0,41.390393,2.152304,1.0,40.0,Apartment,4.0,Private room,l'Antiga Esquerra de l'Eixample,39.45,4.0,11.9318181818,6.66666666667
4847763,1.0,41.4098,2.177136,1.0,22.0,Apartment,4.5,Private room,la Sagrada Famlia,32.33,23.0,34.2391304348,21.0833333333
4851892,0.0,41.394538,2.198644,1.0,66.0,Apartment,4.0,Entire home/apt,la Vila Olmpica del Poblenou,92.88,35.0,14.5833333333,96.25
4856342,0.0,41.422094,2.150702,1.0,20.0,Apartment,4.5,Private room,la Teixonera,99.73,13.0,29.0909090909,10.8333333333
4860659,3.0,41.381168,2.159808,3.0,210.0,Apartment,3.0,Entire home/apt,Sant Antoni,71.23,3.0,19.5652173913,78.75
4862275,1.0,41.371632,2.161794,3.0,70.0,Apartment,5.0,Entire home/apt,el Poble Sec,80.0,9.0,23.0,78.75
4864848,0.0,41.383368,2.134389,3.0,75.0,Apartment,5.0,Entire home/apt,les Corts,99.73,1.0,18.5294117647,9.375
4876358,0.0,41.377103,2.146707,3.0,75.0,Apartment,4.5,Entire home/apt,Hostafrancs,60.82,1.0,25.75,9.375
4878630,2.0,41.404653,2.152452,4.0,75.0,Apartment,5.0,Entire home/apt,la Vila de Grcia,84.11,12.0,19.9652777778,150.0
4878899,0.0,41.370615,2.165289,3.0,76.0,Apartment,3.5,Entire home/apt,el Poble Sec,69.32,7.0,12.8808864266,66.5
4883703,1.0,41.384943,2.172853,2.0,20.0,Apartment,5.0,Private room,el Barri Gtic,14.52,16.0,33.5294117647,26.6666666667
4884320,2.0,41.384705,2.165036,2.0,31.0,Apartment,4.0,Private room,el Raval,78.9,52.0,13.9941690962,134.333333333
4895227,0.0,41.388981,2.175133,3.0,75.0,Apartment,4.5,Entire home/apt,"Sant Pere, Santa Caterina i la Ribera",77.53,30.0,17.323943662,281.25
4900724,0.0,41.372498,2.165483,3.0,52.0,Apartment,4.5,Private room,el Poble Sec,99.18,15.0,80.1724137931,97.5
4906420,2.0,41.381578,2.165854,2.0,46.0,Apartment,4.5,Entire home/apt,el Raval,85.21,34.0,21.186440678,130.333333333
4907750,0.0,41.410638,2.197633,5.0,65.0,Apartment,4.5,Entire home/apt,Provenals del Poblenou,99.18,4.0,38.1818181818,54.1666666667
490803,0.0,41.402884,2.171835,3.0,160.0,Apartment,4.0,Entire home/apt,la Sagrada Famlia,98.08,5.0,19.7947214076,100.0
4922877,1.0,41.379748,2.147371,3.0,68.0,Apartment,4.5,Entire home/apt,la Nova Esquerra de l'Eixample,89.59,18.0,16.4325842697,153.0
4925467,0.0,41.382644,2.1701,2.0,82.0,Apartment,5.0,Private room,el Raval,85.75,40.0,25.2173913043,273.333333333
4930235,0.0,41.373152,2.171536,3.0,100.0,Apartment,4.0,Entire home/apt,el Poble Sec,96.16,5.0,13.1868131868,62.5
493122,2.0,41.400311,2.194447,2.0,14.0,Apartment,4.5,Private room,el Parc i la Llacuna del Poblenou,88.22,31.33,22.5852272727,36.5516666667
4935129,2.0,41.383595,2.157555,1.0,24.0,Apartment,5.0,Private room,l'Antiga Esquerra de l'Eixample,99.73,1.0,41.6666666667,1.0
4954519,2.0,41.390203,2.192884,2.0,100.0,Apartment,4.5,Entire home/apt,la Vila Olmpica del Poblenou,90.14,7.0,12.0343839542,58.3333333333
4956892,0.0,41.407694,2.150177,3.0,25.0,Apartment,4.5,Private room,Vallcarca i els Penitents,98.63,4.0,20.2664835165,12.5
496997,0.0,41.387934,2.158531,3.0,140.0,Apartment,5.0,Entire home/apt,l'Antiga Esquerra de l'Eixample,78.63,26.42,36.6666666667,462.35
4993999,1.0,41.40279,2.200252,3.0,53.0,Apartment,5.0,Private room,el Poblenou,98.63,7.0,17.5632911392,46.375
4999270,3.0,41.386356,2.172381,2.0,25.0,Apartment,4.0,Private room,el Barri Gtic,97.81,42.0,49.4505494505,87.5
5005484,0.0,41.378826,2.163376,3.0,66.0,Apartment,4.5,Entire home/apt,el Raval,64.66,10.0,17.7966101695,82.5
5011662,1.0,41.43291,2.150136,1.0,80.0,Apartment,4.5,Entire home/apt,la Vall d'Hebron,98.63,28.0,31.3559322034,93.3333333333
5012133,2.0,41.380118,2.188626,2.0,101.0,Apartment,4.5,Entire home/apt,la Barceloneta,98.63,8.0,13.025210084,67.3333333333
5015728,0.0,41.402668,2.159901,3.0,60.0,Apartment,5.0,Entire home/apt,la Vila de Grcia,92.05,5.0,21.6276595745,37.5
5021416,1.0,41.408256,2.175355,2.0,80.0,Apartment,5.0,Entire home/apt,la Sagrada Famlia,98.08,16.0,13.8461538462,106.666666667
5034071,0.0,41.419968,2.189784,1.0,59.0,Loft,4.5,Entire home/apt,la Sagrera,96.44,59.0,14.7692307692,145.041666667
5042816,1.0,41.375657,2.159895,2.0,35.0,Apartment,5.0,Private room,Sant Antoni,98.9,15.0,19.8347107438,43.75
5046170,0.0,41.417506,2.203692,2.0,19.0,Apartment,3.5,Private room,Sant Mart de Provenals,32.88,34.0,51.8181818182,53.8333333333
5046564,1.0,41.374737,2.14789,1.0,18.0,Apartment,5.0,Private room,Hostafrancs,53.7,25.0,16.6666666667,18.75
5050552,1.0,41.403693,2.18784,1.0,34.0,Apartment,4.5,Private room,el Parc i la Llacuna del Poblenou,93.42,7.0,12.7747252747,9.91666666667
5053016,1.0,41.411686,2.206485,4.0,55.0,Apartment,4.0,Entire home/apt,Provenals del Poblenou,99.73,11.0,15.6862745098,100.833333333
505343,2.0,41.379611,2.15102,7.0,100.0,Apartment,4.5,Entire home/apt,la Nova Esquerra de l'Eixample,82.19,11.33,21.5542521994,330.458333333
505506,0.0,41.406981,2.171103,2.0,39.0,Apartment,4.5,Private room,la Sagrada Famlia,98.63,15.67,17.845659164,50.9275
505754,0.0,41.380867,2.187547,1.0,49.0,Apartment,3.5,Entire home/apt,la Barceloneta,87.95,42.83,13.8392857143,87.4445833333
5059530,2.0,41.37581,2.161239,3.0,50.0,Apartment,4.0,Entire home/apt,Sant Antoni,94.79,24.0,100.0,150.0
5062836,0.0,41.386846,2.183033,1.0,40.0,Apartment,4.5,Private room,"Sant Pere, Santa Caterina i la Ribera",99.73,7.0,47.8021978022,11.6666666667
5063565,0.0,41.377971,2.166999,10.0,66.0,Other,4.0,Entire home/apt,el Raval,99.18,36.0,58.8888888889,990.0
5063730,2.0,41.401696,2.169916,1.0,25.0,Apartment,4.5,Private room,la Dreta de l'Eixample,81.37,3.0,25.0,3.125
5065692,1.0,41.423638,2.156547,1.0,21.0,Apartment,4.0,Private room,el Carmel,99.73,8.0,14.0350877193,7.0
5066860,2.0,41.409446,2.18278,3.0,80.0,Apartment,3.5,Entire home/apt,el Camp de l'Arpa del Clot,25.21,3.0,24.0740740741,30.0
5067340,0.0,41.381114,2.166657,2.0,35.0,Apartment,4.5,Entire home/apt,el Raval,51.78,21.0,13.1868131868,61.25
5068436,1.0,41.411457,2.177669,3.0,18.0,Apartment,4.0,Private room,el Camp de l'Arpa del Clot,28.49,16.0,12.7747252747,36.0
5072622,1.0,41.382412,2.159157,3.0,90.0,Apartment,4.0,Entire home/apt,Sant Antoni,97.53,12.0,49.4505494505,135.0
5082889,1.0,41.403235,2.144912,2.0,80.0,Apartment,5.0,Entire home/apt,el Putxet i el Farr,98.36,3.0,18.8442211055,20.0
508685,3.0,41.369566,2.144628,2.0,20.0,Apartment,4.5,Private room,la Font de la Guatlla,98.63,42.0,50.9130434783,70.0
5094104,3.0,41.373828,2.163926,2.0,40.0,Apartment,4.5,Private room,el Poble Sec,99.73,18.0,22.2222222222,60.0
5097448,1.0,41.399701,2.175273,3.0,100.0,Apartment,4.5,Entire home/apt,el Fort Pienc,96.71,17.0,24.1935483871,212.5
5104200,1.0,41.373068,2.134012,2.0,75.0,Apartment,4.5,Entire home/apt,Sants,98.36,21.0,17.4626865672,131.25
5124937,1.0,41.402838,2.17396,3.0,96.0,Apartment,5.0,Entire home/apt,la Sagrada Famlia,67.95,16.0,12.7100840336,192.0
5128707,0.0,41.38948,2.160997,2.0,100.0,Apartment,4.5,Entire home/apt,l'Antiga Esquerra de l'Eixample,78.63,7.0,32.7586206897,58.3333333333
513825,0.0,41.401027,2.175323,3.0,120.0,Apartment,4.5,Entire home/apt,la Sagrada Famlia,41.92,10.5,17.8955431755,157.5
5139892,1.0,41.378482,2.191755,1.0,20.0,Apartment,3.5,Private room,la Barceloneta,99.73,15.0,17.1974522293,12.5
5156363,1.0,41.400082,2.160733,2.0,70.0,Apartment,5.0,Private room,la Vila de Grcia,99.45,2.0,26.1083333333,11.6666666667
5162427,1.0,41.370538,2.146871,1.0,35.0,Bed & Breakfast,4.5,Private room,la Font de la Guatlla,99.18,3.0,15.0501672241,4.375
516340,0.0,41.390326,2.168119,2.0,150.0,Apartment,5.0,Entire home/apt,la Dreta de l'Eixample,92.88,16.83,27.6435045317,210.375
5165342,1.0,41.40108,2.181778,2.0,30.0,Apartment,5.0,Private room,el Fort Pienc,95.07,18.0,17.3076923077,45.0
5172235,0.0,41.38528,2.172169,2.0,60.0,Condominium,4.0,Entire home/apt,el Barri Gtic,90.41,26.0,29.6296296296,130.0
517407,0.0,41.400812,2.176441,3.0,140.0,Apartment,4.5,Entire home/apt,la Sagrada Famlia,69.04,7.33,16.9971671388,128.275
5176644,0.0,41.382346,2.175286,1.0,65.0,Bed & Breakfast,4.5,Private room,el Barri Gtic,10.41,83.0,18.3683274021,224.791666667
5178443,1.0,41.399149,2.161383,3.0,80.0,Loft,5.0,Entire home/apt,la Vila de Grcia,63.84,21.0,14.0762463343,210.0
5181692,2.0,41.378083,2.148365,3.0,65.0,Apartment,4.5,Entire home/apt,la Nova Esquerra de l'Eixample,59.45,35.0,15.2892561983,284.375
518247,1.0,41.377137,2.162089,3.0,45.0,Apartment,5.0,Entire home/apt,Sant Antoni,83.84,16.5,24.6951219512,92.8125
5183788,1.0,41.407495,2.164662,2.0,46.0,Apartment,4.5,Private room,el Camp d'en Grassot i Grcia Nova,99.73,29.0,70.6896551724,111.166666667
