,l_count,latitude,longitude,minstay,price,property_type,rating,room_type,neighbourhood,Availability,Total_rcounts,Occupancy_rate,Income_month
1622813,1.0,41.382377,2.175254,2.0,58.0,Apartment,5.0,Private room,el Barri Gtic,72.33,33.5,1.48514851485,161.916666667
1634282,0.0,41.380998,2.170211,1.0,53.0,Apartment,4.5,Private room,el Raval,93.7,43.84,10.7443820225,96.8133333333
1642281,1.0,41.380452,2.155371,3.0,53.0,Apartment,4.5,Entire home/apt,la Nova Esquerra de l'Eixample,93.7,36.5,8.41121495327,241.8125
1644414,2.0,41.385184,2.164436,3.0,60.0,Apartment,5.0,Private room,el Raval,99.18,22.5,4.17956656347,168.75
164456,0.0,41.383405,2.172568,5.0,30.0,Apartment,4.5,Private room,el Barri Gtic,84.66,33.5,13.8586956522,209.375
1647942,0.0,41.40774,2.162201,2.0,65.0,Apartment,4.5,Entire home/apt,el Camp d'en Grassot i Grcia Nova,92.33,22.83,100.0,123.6625
1648294,1.0,41.439043,2.18617,2.0,78.0,Apartment,5.0,Entire home/apt,Sant Andreu,96.16,16.0,6.26740947075,104.0
1653837,1.0,41.406899,2.161106,2.0,104.0,Apartment,4.5,Entire home/apt,la Vila de Grcia,97.26,32.5,4.53296703297,281.666666667
1659522,1.0,41.372734,2.14468,2.0,89.0,Apartment,5.0,Entire home/apt,Hostafrancs,87.4,53.17,0.45871559633,394.344166667
1659693,1.0,41.414377,2.15341,3.0,120.0,Apartment,5.0,Entire home/apt,la Salut,99.18,9.0,25.8139534884,135.0
1662954,1.0,41.37195,2.165216,3.0,41.0,Apartment,5.0,Private room,el Poble Sec,60.55,19.0,25.3048780488,97.375
1668199,1.0,41.373484,2.133776,3.0,25.0,Apartment,5.0,Private room,Sants,90.96,36.5,14.7360703812,114.0625
1668667,1.0,41.403019,2.206006,3.0,97.0,Apartment,5.0,Entire home/apt,el Poblenou,71.78,12.0,9.26966292135,145.5
1670235,3.0,41.385127,2.165442,1.0,35.0,Bed & Breakfast,4.5,Private room,el Raval,94.52,75.0,13.9090909091,109.375
1670427,0.0,41.389129,2.17385,2.0,117.0,Apartment,4.5,Entire home/apt,la Dreta de l'Eixample,85.21,64.66,4.94505494505,630.435
1671787,1.0,41.390978,2.174881,3.0,84.0,Apartment,4.5,Entire home/apt,la Dreta de l'Eixample,94.79,38.5,0.551470588235,404.25
1671851,3.0,41.388057,2.158834,2.0,75.0,Apartment,5.0,Entire home/apt,l'Antiga Esquerra de l'Eixample,98.08,28.0,2.72727272727,175.0
1672620,1.0,41.380326,2.153932,2.0,42.0,Apartment,5.0,Private room,la Nova Esquerra de l'Eixample,99.73,27.0,0.460122699387,94.5
1676471,0.0,41.375038,2.168393,2.0,50.0,Apartment,4.0,Entire home/apt,el Raval,48.77,46.83,6.47321428571,195.125
1676864,2.0,41.391066,2.171917,12.0,129.0,Apartment,4.5,Entire home/apt,la Dreta de l'Eixample,95.07,21.0,1.6620498615,1354.5
1678347,1.0,41.402676,2.167968,3.0,52.0,Apartment,4.5,Entire home/apt,el Camp d'en Grassot i Grcia Nova,64.93,31.0,20.9302325581,201.5
1681925,2.0,41.409784,2.16168,2.0,71.0,Apartment,5.0,Entire home/apt,el Camp d'en Grassot i Grcia Nova,96.16,19.0,5.19390581717,112.416666667
1686975,0.0,41.372249,2.162033,3.0,115.0,Apartment,4.5,Entire home/apt,el Poble Sec,99.73,10.0,44.5280898876,143.75
1690721,1.0,41.400474,2.170656,4.0,105.0,Apartment,4.5,Entire home/apt,la Dreta de l'Eixample,42.47,21.0,13.1419939577,367.5
1692008,1.0,41.37674,2.138091,3.0,79.0,Apartment,4.5,Entire home/apt,Sants,81.1,25.5,28.2303370787,251.8125
1694030,0.0,41.371963,2.163727,3.0,80.0,Apartment,4.5,Entire home/apt,el Poble Sec,84.38,13.0,42.8571428571,130.0
1694394,0.0,41.408794,2.163398,4.0,92.0,Apartment,4.5,Entire home/apt,el Camp d'en Grassot i Grcia Nova,90.96,13.0,37.5,199.333333333
1694946,1.0,41.376122,2.168835,3.0,84.0,Loft,4.5,Entire home/apt,el Raval,20.0,34.0,10.3021978022,357.0
1698251,0.0,41.383869,2.182367,7.0,85.0,Apartment,4.0,Entire home/apt,"Sant Pere, Santa Caterina i la Ribera",98.9,16.5,100.0,409.0625
1702721,1.0,41.407143,2.172419,4.0,104.0,Apartment,5.0,Entire home/apt,la Sagrada Famlia,90.14,27.5,15.8527696793,476.666666667
1715895,1.0,41.399878,2.159571,3.0,85.0,Apartment,5.0,Entire home/apt,la Vila de Grcia,34.25,35.0,0.831024930748,371.875
1716072,0.0,41.407137,2.158202,3.0,75.0,Apartment,4.5,Entire home/apt,la Vila de Grcia,98.63,32.17,8.81024096386,301.59375
171770,0.0,41.396522,2.171024,5.0,98.0,Apartment,4.0,Entire home/apt,la Dreta de l'Eixample,92.88,8.0,4.53296703297,163.333333333
1719170,0.0,41.389379,2.156069,4.0,69.0,Apartment,4.5,Entire home/apt,l'Antiga Esquerra de l'Eixample,95.62,24.0,0.438596491228,276.0
1720065,1.0,41.401967,2.175267,3.0,69.0,Apartment,4.5,Entire home/apt,la Sagrada Famlia,97.26,16.67,8.54166666667,143.77875
1721486,1.0,41.440827,2.183897,7.0,75.0,Apartment,4.5,Entire home/apt,la Prosperitat,75.62,6.0,17.1610169492,131.25
1726975,0.0,41.385298,2.138817,3.0,47.0,House,4.5,Private room,les Corts,85.48,27.33,8.88728323699,160.56375
1728329,0.0,41.393079,2.179083,2.0,60.0,Loft,5.0,Entire home/apt,el Fort Pienc,85.75,54.5,6.31318681319,272.5
173134,4.0,41.404608,2.203506,3.0,100.0,Apartment,4.5,Entire home/apt,el Poblenou,22.19,28.41,25.3407534247,355.125
1738660,1.0,41.399378,2.156454,3.0,95.0,Apartment,5.0,Entire home/apt,la Vila de Grcia,52.05,13.5,4.28571428571,160.3125
1744379,0.0,41.406219,2.174655,3.0,88.0,Apartment,5.0,Entire home/apt,la Sagrada Famlia,78.9,43.83,4.32692307692,482.13
1747313,0.0,41.377015,2.154163,1.0,60.0,Apartment,4.5,Private room,Sant Antoni,84.66,49.0,0.434782608696,122.5
1754460,0.0,41.378474,2.160179,1.0,68.0,Apartment,5.0,Entire home/apt,Sant Antoni,91.23,60.17,23.1687898089,170.481666667
1760893,3.0,41.374041,2.167479,3.0,129.0,Apartment,4.0,Entire home/apt,el Poble Sec,99.18,13.5,1.52542372881,217.6875
1767873,0.0,41.383981,2.173328,2.0,59.0,Apartment,5.0,Private room,el Barri Gtic,23.01,25.0,3.31230283912,122.916666667
1782350,1.0,41.379901,2.168692,2.0,68.0,Apartment,4.5,Entire home/apt,el Raval,24.93,18.0,12.8318584071,102.0
1789333,1.0,41.395133,2.155931,3.0,99.0,Apartment,5.0,Entire home/apt,la Dreta de l'Eixample,94.79,38.5,6.62983425414,476.4375
1792141,1.0,41.406218,2.146417,3.0,70.0,Apartment,4.5,Entire home/apt,el Putxet i el Farr,97.53,25.5,14.9517684887,223.125
1800198,7.0,41.390136,2.168445,2.0,195.0,Apartment,5.0,Entire home/apt,la Dreta de l'Eixample,87.95,18.0,17.7884615385,292.5
1801328,1.0,41.400139,2.175399,3.0,265.0,Apartment,5.0,Entire home/apt,el Fort Pienc,88.49,9.0,25.8896797153,298.125
1802096,3.0,41.405859,2.161416,3.0,152.0,Apartment,5.0,Entire home/apt,la Vila de Grcia,50.41,17.0,3.2967032967,323.0
1807199,2.0,41.407726,2.182636,3.0,50.0,Dorm,4.0,Shared room,el Camp de l'Arpa del Clot,92.6,28.33,17.1052631579,177.0625
1809593,1.0,41.401079,2.201175,3.0,75.0,Apartment,4.5,Entire home/apt,el Poblenou,58.9,37.0,8.85989010989,346.875
1811002,1.0,41.393571,2.156087,2.0,89.0,Apartment,4.5,Private room,l'Antiga Esquerra de l'Eixample,99.73,16.0,1.30057803468,118.666666667
1814149,0.0,41.417871,2.151514,2.0,50.0,Apartment,3.5,Entire home/apt,el Carmel,90.41,25.33,6.10465116279,105.541666667
1817297,1.0,41.382695,2.132855,2.0,35.0,Bed & Breakfast,5.0,Private room,les Corts,93.42,33.5,27.8947368421,97.7083333333
1817640,1.0,41.401545,2.153971,2.0,75.0,Apartment,5.0,Entire home/apt,la Vila de Grcia,97.53,22.0,13.904494382,137.5
1821064,2.0,41.376062,2.137253,4.0,125.0,Apartment,4.5,Entire home/apt,Sants,89.04,12.0,16.0372340426,250.0
1823987,3.0,41.391386,2.175939,3.0,140.0,Apartment,3.5,Private room,la Dreta de l'Eixample,90.41,6.0,5.35714285714,105.0
1826858,1.0,41.388016,2.160792,2.0,80.0,Apartment,5.0,Entire home/apt,l'Antiga Esquerra de l'Eixample,75.62,40.0,10.7142857143,266.666666667
1830227,1.0,41.400177,2.120613,3.0,75.0,Apartment,5.0,Entire home/apt,Sarri,78.08,43.5,0.826446280992,407.8125
183858,1.0,41.380589,2.168827,3.0,30.0,Apartment,4.5,Private room,el Raval,24.38,26.42,9.16666666667,99.075
1839552,0.0,41.396754,2.169599,1.0,175.0,Apartment,4.5,Entire home/apt,la Dreta de l'Eixample,98.36,27.5,12.3949579832,200.520833333
1839612,0.0,41.400795,2.18118,5.0,70.0,Apartment,4.5,Entire home/apt,el Fort Pienc,97.53,10.0,15.7079646018,145.833333333
1840475,12.0,41.401451,2.178708,1.0,80.0,Apartment,4.5,Entire home/apt,la Sagrada Famlia,94.52,30.83,1.53583617747,102.766666667
1841917,1.0,41.401321,2.181296,4.0,80.0,Apartment,4.5,Entire home/apt,el Fort Pienc,99.18,12.0,6.79945054945,160.0
1842704,1.0,41.381108,2.154225,3.0,30.0,Apartment,5.0,Private room,la Nova Esquerra de l'Eixample,48.77,33.5,23.0769230769,125.625
1843084,0.0,41.39862,2.16194,2.0,120.0,Apartment,4.0,Entire home/apt,la Vila de Grcia,87.4,13.0,100.0,130.0
1851080,5.0,41.393862,2.165502,2.0,100.0,Apartment,4.5,Entire home/apt,la Dreta de l'Eixample,99.73,19.5,13.4600591716,162.5
1851161,2.0,41.380612,2.175312,2.0,25.0,Apartment,4.5,Private room,el Barri Gtic,12.33,72.0,1.82926829268,150.0
1852995,1.0,41.397983,2.174291,3.0,33.0,Apartment,4.5,Private room,la Dreta de l'Eixample,99.18,23.5,3.70879120879,96.9375
1853084,1.0,41.383493,2.18092,3.0,49.0,Apartment,4.5,Private room,"Sant Pere, Santa Caterina i la Ribera",91.78,15.5,15.2714932127,94.9375
1864376,1.0,41.381709,2.175858,3.0,129.0,Apartment,4.5,Entire home/apt,el Barri Gtic,90.96,19.5,31.7307692308,314.4375
1865847,1.0,41.409404,2.161702,3.0,87.0,Apartment,5.0,Entire home/apt,el Camp d'en Grassot i Grcia Nova,99.73,11.0,13.0617977528,119.625
186598,1.0,41.381798,2.165272,2.0,29.0,Apartment,4.5,Private room,el Raval,88.77,42.83,14.4467213115,103.505833333
1867951,1.0,41.402452,2.172561,2.0,69.0,Loft,5.0,Entire home/apt,la Sagrada Famlia,91.23,64.17,17.8183098592,368.9775
187622,0.0,41.428793,2.19419,3.0,39.0,Apartment,4.5,Private room,Sant Andreu,99.45,24.79,100.0,120.85125
1881296,1.0,41.380856,2.179754,3.0,50.0,Bed & Breakfast,5.0,Private room,el Barri Gtic,94.79,20.5,1.34730538922,128.125
1882279,0.0,41.383296,2.17266,3.0,116.0,Other,4.5,Entire home/apt,el Barri Gtic,91.23,31.5,0.490196078431,456.75
1882719,0.0,41.389223,2.162158,1.0,190.0,Apartment,4.5,Entire home/apt,l'Antiga Esquerra de l'Eixample,88.22,36.17,4.21686746988,286.345833333
1883659,0.0,41.392937,2.160011,3.0,75.0,Apartment,5.0,Entire home/apt,la Dreta de l'Eixample,99.73,29.0,32.1657303371,271.875
1884657,1.0,41.394192,2.129355,2.0,100.0,Apartment,4.5,Entire home/apt,les Tres Torres,68.22,23.5,1.92307692308,195.833333333
1884822,1.0,41.402726,2.159607,1.0,95.0,Apartment,4.5,Entire home/apt,la Vila de Grcia,80.0,49.33,13.8563049853,195.264583333
1891083,1.0,41.397792,2.170707,2.0,75.0,Apartment,5.0,Entire home/apt,la Dreta de l'Eixample,74.52,60.5,4.73901098901,378.125
1892264,0.0,41.385523,2.148126,4.0,65.0,Apartment,4.5,Entire home/apt,la Nova Esquerra de l'Eixample,90.14,20.0,9.16193181818,216.666666667
1899532,11.0,41.410262,2.175944,3.0,81.0,Apartment,4.5,Entire home/apt,la Sagrada Famlia,95.89,10.0,21.1077844311,101.25
1899576,1.0,41.401744,2.184797,2.0,49.0,Apartment,4.0,Entire home/apt,el Fort Pienc,93.42,41.17,1.93548387097,168.110833333
1899618,1.0,41.404851,2.152448,3.0,50.0,Apartment,4.5,Entire home/apt,la Vila de Grcia,99.73,26.5,8.85093167702,165.625
1904671,1.0,41.38456,2.13209,2.0,70.0,Apartment,4.5,Entire home/apt,les Corts,86.03,48.5,13.2075471698,282.916666667
1911214,1.0,41.397192,2.162437,2.0,120.0,Apartment,5.0,Entire home/apt,la Dreta de l'Eixample,67.4,31.0,4.12087912088,310.0
1912635,0.0,41.38434,2.143184,30.0,81.0,Apartment,5.0,Entire home/apt,la Nova Esquerra de l'Eixample,96.44,2.0,11.8140495868,202.5
1912837,2.0,41.377455,2.149392,5.0,58.0,Apartment,4.0,Entire home/apt,la Nova Esquerra de l'Eixample,24.66,18.5,8.71363636364,223.541666667
1913636,2.0,41.379083,2.129436,3.0,24.0,Apartment,4.5,Private room,Sants,97.81,34.0,6.98198198198,102.0
1916230,0.0,41.373414,2.157066,2.0,152.0,Apartment,4.5,Entire home/apt,el Poble Sec,14.79,13.0,14.1025641026,164.666666667
1916806,3.0,41.39694,2.161096,2.0,145.0,Apartment,4.0,Entire home/apt,la Dreta de l'Eixample,81.92,9.0,1.44628099174,108.75
1926401,3.0,41.406312,2.15713,3.0,89.0,Apartment,4.5,Entire home/apt,la Vila de Grcia,95.07,11.5,8.09659090909,127.9375
1926867,0.0,41.391428,2.200348,3.0,139.0,Apartment,4.5,Entire home/apt,la Vila Olmpica del Poblenou,85.21,31.0,0.931677018634,538.625
1930111,1.0,41.400808,2.204377,2.0,82.0,Apartment,4.5,Entire home/apt,el Poblenou,81.1,20.5,13.3504398827,140.083333333
1930371,0.0,41.407871,2.156661,3.0,109.0,Apartment,4.5,Entire home/apt,la Vila de Grcia,90.41,10.0,17.5,136.25
1930568,1.0,41.389557,2.158525,2.0,90.0,Apartment,4.5,Entire home/apt,l'Antiga Esquerra de l'Eixample,42.74,18.5,12.9310344828,138.75
1933025,1.0,41.408843,2.183637,2.0,55.0,Apartment,4.5,Entire home/apt,el Camp de l'Arpa del Clot,76.99,48.5,10.8050847458,222.291666667
1940776,2.0,41.39157,2.190445,3.0,50.0,Apartment,5.0,Private room,la Vila Olmpica del Poblenou,99.45,26.0,1.65745856354,162.5
1941927,0.0,41.377816,2.173598,5.0,30.0,Apartment,4.0,Entire home/apt,el Raval,9.32,39.83,9.8623853211,248.9375
1947779,1.0,41.409346,2.169433,7.0,15.0,Apartment,4.5,Private room,el Baix Guinard,99.45,30.0,1.88260869565,131.25
1951211,1.0,41.404645,2.166699,2.0,61.0,Apartment,4.5,Entire home/apt,el Camp d'en Grassot i Grcia Nova,94.79,29.0,13.679245283,147.416666667
1951405,0.0,41.401003,2.1551,3.0,95.0,Apartment,5.0,Entire home/apt,la Vila de Grcia,99.73,21.0,7.02479338843,249.375
1952668,1.0,41.394493,2.201651,2.0,139.0,Loft,5.0,Entire home/apt,el Poblenou,99.73,21.5,7.00549450549,249.041666667
196196,0.0,41.406254,2.175118,3.0,109.0,Apartment,4.5,Entire home/apt,la Sagrada Famlia,98.63,22.67,16.1637931034,308.87875
1966739,0.0,41.386222,2.136329,3.0,110.0,Apartment,4.5,Entire home/apt,les Corts,94.25,14.0,8.88429752066,192.5
1970402,1.0,41.384205,2.182975,2.0,170.0,Apartment,5.0,Entire home/apt,"Sant Pere, Santa Caterina i la Ribera",99.73,18.0,1.3353115727,255.0
197496,0.0,41.408515,2.140799,2.0,39.0,Apartment,4.5,Private room,el Putxet i el Farr,97.53,33.0,3.88888888889,107.25
198275,1.0,41.398037,2.17633,2.0,95.0,Apartment,4.5,Entire home/apt,el Fort Pienc,51.51,20.1,4.15384615385,159.125
1986412,1.0,41.375064,2.166093,2.0,55.0,Apartment,5.0,Entire home/apt,Sant Antoni,89.04,55.67,14.0625,255.154166667
1987048,1.0,41.389018,2.177918,2.0,70.0,Apartment,4.5,Entire home/apt,"Sant Pere, Santa Caterina i la Ribera",86.58,27.0,2.57731958763,157.5
1992158,0.0,41.390661,2.169299,13.0,125.0,Apartment,4.0,Entire home/apt,la Dreta de l'Eixample,33.42,2.0,7.82710280374,135.416666667
1993562,0.0,41.385609,2.14866,3.0,75.0,Apartment,4.0,Entire home/apt,la Nova Esquerra de l'Eixample,84.38,11.0,20.7070707071,103.125
199422,0.0,41.397046,2.184509,4.0,130.0,Apartment,5.0,Entire home/apt,el Fort Pienc,69.04,15.33,1.63636363636,332.15
19954,1.0,41.388269,2.176325,7.0,90.0,Apartment,5.0,Entire home/apt,"Sant Pere, Santa Caterina i la Ribera",98.9,8.75,25.0,229.6875
2018439,0.0,41.40235,2.153215,3.0,126.0,Apartment,5.0,Entire home/apt,la Vila de Grcia,99.73,15.5,20.6460674157,244.125
2019384,0.0,41.392262,2.158517,4.0,66.0,Apartment,4.0,Entire home/apt,l'Antiga Esquerra de l'Eixample,99.73,14.5,6.85595567867,159.5
2020089,1.0,41.388764,2.17648,3.0,26.0,Apartment,5.0,Private room,"Sant Pere, Santa Caterina i la Ribera",12.33,45.5,7.10306406685,147.875
2020743,1.0,41.412549,2.150562,3.0,80.0,Apartment,4.5,Entire home/apt,la Salut,95.89,26.5,27.0446096654,265.0
2025913,1.0,41.387125,2.172055,3.0,149.0,Apartment,4.5,Entire home/apt,el Barri Gtic,92.6,30.33,13.5775862069,564.89625
2029507,1.0,41.383732,2.173705,3.0,94.0,Apartment,4.5,Entire home/apt,el Barri Gtic,60.55,22.5,5.86956521739,264.375
2031134,1.0,41.39895,2.184817,2.0,59.0,Apartment,5.0,Entire home/apt,el Fort Pienc,80.27,19.5,4.48207171315,95.875
2034675,1.0,41.387034,2.171065,2.0,96.0,House,5.0,Entire home/apt,la Dreta de l'Eixample,65.21,61.0,7.5,488.0
2035121,0.0,41.381695,2.151381,2.0,126.0,Apartment,5.0,Entire home/apt,la Nova Esquerra de l'Eixample,52.88,19.0,10.5633802817,199.5
2036368,1.0,41.378167,2.16331,2.0,75.0,Apartment,4.5,Entire home/apt,Sant Antoni,66.58,20.0,14.5365168539,125.0
2036662,1.0,41.384615,2.159448,2.0,109.0,Apartment,5.0,Entire home/apt,l'Antiga Esquerra de l'Eixample,35.62,27.5,21.3068181818,249.791666667
2037200,1.0,41.380057,2.16491,2.0,99.0,Apartment,4.5,Entire home/apt,el Raval,97.53,31.0,7.92452830189,255.75
2045063,1.0,41.392777,2.154324,3.0,174.0,Apartment,5.0,Entire home/apt,l'Antiga Esquerra de l'Eixample,90.14,24.5,10.8050847458,532.875
2048782,0.0,41.383791,2.178985,3.0,35.0,Apartment,4.0,Entire home/apt,el Barri Gtic,80.27,23.5,11.7318435754,102.8125
2050353,1.0,41.405474,2.176613,2.0,100.0,Apartment,4.5,Entire home/apt,la Sagrada Famlia,48.77,38.17,1.59574468085,318.083333333
2050662,1.0,41.357693,2.136263,2.0,77.0,Apartment,4.5,Entire home/apt,la Marina de Port,92.6,18.0,2.72727272727,115.5
2054538,3.0,41.411614,2.154056,3.0,90.0,Apartment,5.0,Entire home/apt,la Salut,96.44,21.5,61.4406779661,241.875
2058080,5.0,41.401188,2.155623,2.0,100.0,Apartment,5.0,Entire home/apt,la Vila de Grcia,91.51,47.0,18.3189655172,391.666666667
2063747,1.0,41.389832,2.173355,4.0,176.0,Apartment,5.0,Entire home/apt,la Dreta de l'Eixample,99.18,5.0,5.88235294118,146.666666667
2068454,0.0,41.379061,2.177883,3.0,181.0,Apartment,4.0,Entire home/apt,el Barri Gtic,30.68,5.0,9.71760797342,113.125
2068875,0.0,41.373275,2.166859,3.0,65.0,Apartment,4.5,Entire home/apt,el Poble Sec,97.81,17.5,8.5,142.1875
2070094,0.0,41.376581,2.163385,3.0,80.0,Apartment,4.5,Entire home/apt,Sant Antoni,43.56,14.0,8.71212121212,140.0
2073044,0.0,41.378042,2.162985,3.0,80.0,Apartment,4.5,Entire home/apt,Sant Antoni,45.21,22.0,23.0590062112,220.0
2077030,0.0,41.376981,2.158346,2.0,69.0,Apartment,5.0,Entire home/apt,Sant Antoni,90.41,19.17,2.47252747253,110.2275
2077178,1.0,41.400742,2.20568,2.0,70.0,Apartment,4.5,Entire home/apt,el Poblenou,65.75,18.0,10.3305785124,105.0
2077957,1.0,41.393663,2.152626,3.0,101.0,Apartment,4.5,Entire home/apt,l'Antiga Esquerra de l'Eixample,91.23,15.5,14.5231213873,195.6875
2078332,1.0,41.406299,2.161095,3.0,76.0,Apartment,4.5,Entire home/apt,la Vila de Grcia,96.99,18.0,14.1025641026,171.0
2082868,1.0,41.407429,2.175755,2.0,72.0,Apartment,4.5,Entire home/apt,la Sagrada Famlia,63.84,41.5,5.76923076923,249.0
2087178,1.0,41.401135,2.132623,3.0,85.0,Apartment,4.5,Entire home/apt,les Tres Torres,99.45,13.0,0.436046511628,138.125
2091416,1.0,41.387836,2.141681,4.0,25.0,Apartment,4.5,Private room,les Corts,99.45,39.0,11.5558912387,162.5
2092532,1.0,41.379841,2.189893,10.0,83.0,Apartment,4.0,Entire home/apt,la Barceloneta,84.38,9.0,5.66465256798,311.25
2093296,0.0,41.377069,2.161052,2.0,196.0,Apartment,5.0,Entire home/apt,Sant Antoni,95.07,14.0,7.56880733945,228.666666667
209673,1.0,41.398947,2.157422,2.0,75.0,Apartment,4.5,Entire home/apt,la Vila de Grcia,93.42,30.35,3.16265060241,189.6875
2100288,4.0,41.381434,2.187022,2.0,70.0,Apartment,4.0,Entire home/apt,la Barceloneta,95.34,30.0,7.01133144476,175.0
2100391,0.0,41.406789,2.169906,3.0,40.0,Apartment,4.5,Entire home/apt,la Sagrada Famlia,96.99,25.5,8.03571428571,127.5
2107982,1.0,41.37311,2.169746,2.0,48.0,Apartment,5.0,Entire home/apt,el Poble Sec,99.73,38.5,3.32409972299,154.0
2111247,0.0,41.414297,2.177082,3.0,82.0,Apartment,4.0,Entire home/apt,el Guinard,89.59,21.5,22.5660792952,220.375
2114842,2.0,41.380299,2.178132,4.0,40.0,Apartment,4.0,Entire home/apt,el Barri Gtic,60.55,31.0,25.7322175732,206.666666667
2117004,0.0,41.394527,2.15325,2.0,99.0,Apartment,4.5,Entire home/apt,l'Antiga Esquerra de l'Eixample,88.22,15.5,13.2882882883,127.875
2127581,9.0,41.411627,2.142844,2.0,160.0,Apartment,4.0,Entire home/apt,Vallcarca i els Penitents,87.12,29.0,1.03021978022,386.666666667
2131496,0.0,41.389659,2.173356,2.0,90.0,Apartment,4.5,Entire home/apt,la Dreta de l'Eixample,95.34,37.5,0.867052023121,281.25
2132747,0.0,41.406315,2.204498,2.0,82.0,Apartment,4.5,Entire home/apt,el Poblenou,99.45,21.5,11.5979381443,146.916666667
2141891,0.0,41.396825,2.183885,2.0,115.0,Apartment,5.0,Entire home/apt,el Fort Pienc,78.9,27.0,0.828729281768,258.75
2147882,0.0,41.371916,2.159289,3.0,135.0,Apartment,5.0,Entire home/apt,el Poble Sec,83.01,37.5,0.420168067227,632.8125
2150597,2.0,41.382548,2.173459,5.0,45.0,Apartment,4.5,Private room,el Barri Gtic,99.45,11.5,4.10662824207,107.8125
2152440,3.0,41.400604,2.160552,3.0,75.0,Apartment,5.0,Entire home/apt,la Vila de Grcia,81.37,41.0,25.512295082,384.375
2159227,1.0,41.400776,2.173041,2.0,68.0,Apartment,5.0,Entire home/apt,la Sagrada Famlia,34.52,21.0,6.09939759036,119.0
2161538,0.0,41.375097,2.146343,5.0,60.0,Apartment,4.0,Entire home/apt,Hostafrancs,98.08,13.0,34.6153846154,162.5
216699,1.0,41.384842,2.177958,2.0,42.0,Apartment,5.0,Private room,"Sant Pere, Santa Caterina i la Ribera",92.88,51.58,6.79945054945,180.53
2171702,3.0,41.423493,2.140666,3.0,105.0,Apartment,4.0,Entire home/apt,Sant Gens dels Agudells,98.63,12.0,18.0379746835,157.5
2180003,1.0,41.371063,2.165474,3.0,83.0,Apartment,4.5,Entire home/apt,el Poble Sec,86.58,21.0,17.4295774648,217.875
2186401,2.0,41.405911,2.162016,3.0,140.0,Apartment,5.0,Entire home/apt,la Vila de Grcia,77.26,29.5,16.2037037037,516.25
2186704,0.0,41.380955,2.174732,2.0,30.0,House,5.0,Private room,el Barri Gtic,99.18,50.5,34.8214285714,126.25
2190698,1.0,41.388795,2.179943,2.0,50.0,Apartment,5.0,Private room,"Sant Pere, Santa Caterina i la Ribera",97.53,49.0,100.0,204.166666667
2199272,0.0,41.373362,2.14158,3.0,75.0,Apartment,4.5,Entire home/apt,Hostafrancs,98.9,16.5,11.3839285714,154.6875
2199490,2.0,41.406254,2.206683,2.0,70.0,Apartment,4.5,Entire home/apt,Diagonal Mar i el Front Martim del Poblenou,97.81,30.5,4.94505494505,177.916666667
2202510,0.0,41.390313,2.164713,3.0,131.0,Apartment,5.0,Entire home/apt,la Dreta de l'Eixample,73.7,48.5,16.3507109005,794.1875
2207843,3.0,41.381819,2.159859,2.0,298.0,Apartment,5.0,Entire home/apt,Sant Antoni,97.26,4.0,6.11126373626,99.3333333333
2207878,1.0,41.398714,2.157842,4.0,129.0,Apartment,4.5,Entire home/apt,la Vila de Grcia,81.64,11.0,68.1818181818,236.5
2208080,1.0,41.390416,2.159089,3.0,161.0,Apartment,5.0,Entire home/apt,l'Antiga Esquerra de l'Eixample,46.85,8.0,3.22085889571,161.0
221241,2.0,41.382538,2.173492,3.0,75.0,Apartment,5.0,Entire home/apt,el Barri Gtic,21.1,17.0,16.8461538462,159.375
2212992,0.0,41.380077,2.160347,3.0,103.0,Apartment,4.5,Entire home/apt,Sant Antoni,94.52,13.5,7.37359550562,173.8125
2218897,0.0,41.385981,2.159255,3.0,155.0,Apartment,4.5,Entire home/apt,l'Antiga Esquerra de l'Eixample,19.45,5.0,5.80495356037,96.875
